VariableName,Value,ValueLabel
Congressional district code (HD2011),804,CO - District 04
Congressional district code (HD2011),805,CO - District 05
Congressional district code (HD2011),1203,FL - District 03
Congressional district code (HD2011),1206,FL - District 06
Congressional district code (HD2011),1207,FL - District 07
Congressional district code (HD2011),1211,FL - District 11
Congressional district code (HD2011),1214,FL - District 14
Congressional district code (HD2011),1215,FL - District 15
Congressional district code (HD2011),1219,FL - District 19
Congressional district code (HD2011),1221,FL - District 21
Congressional district code (HD2011),1222,FL - District 22
Congressional district code (HD2011),1224,FL - District 24
Congressional district code (HD2011),1305,GA - District 05
Congressional district code (HD2011),1310,GA - District 10
Congressional district code (HD2011),1312,GA - District 12
Congressional district code (HD2011),1602,ID - District 02
Congressional district code (HD2011),1709,IL - District 09
Congressional district code (HD2011),1713,IL - District 13
Congressional district code (HD2011),1714,IL - District 14
Congressional district code (HD2011),1715,IL - District 15
Congressional district code (HD2011),1716,IL - District 16
Congressional district code (HD2011),1802,IN - District 02
Congressional district code (HD2011),1804,IN - District 04
Congressional district code (HD2011),1806,IN - District 06
Congressional district code (HD2011),1809,IN - District 09
Congressional district code (HD2011),1902,IA - District 02
Congressional district code (HD2011),1904,IA - District 04
Congressional district code (HD2011),2001,KS - District 01
Congressional district code (HD2011),2002,KS - District 02
Congressional district code (HD2011),2003,KS - District 03
Congressional district code (HD2011),2004,KS - District 04
Congressional district code (HD2011),2102,KY - District 02
Congressional district code (HD2011),2106,KY - District 06
Congressional district code (HD2011),2201,LA - District 01
Congressional district code (HD2011),2202,LA - District 02
Congressional district code (HD2011),2203,LA - District 03
Congressional district code (HD2011),2205,LA - District 05
Congressional district code (HD2011),2206,LA - District 06
Congressional district code (HD2011),2207,LA - District 07
Congressional district code (HD2011),2405,MD - District 05
Congressional district code (HD2011),2604,MI - District 04
Congressional district code (HD2011),2606,MI - District 06
Congressional district code (HD2011),2608,MI - District 08
Congressional district code (HD2011),2612,MI - District 12
Congressional district code (HD2011),2615,MI - District 15
Congressional district code (HD2011),2705,MN - District 05
Congressional district code (HD2011),2801,MS - District 01
Congressional district code (HD2011),2803,MS - District 03
Congressional district code (HD2011),2804,MS - District 04
Congressional district code (HD2011),2904,MO - District 04
Congressional district code (HD2011),2909,MO - District 09
Congressional district code (HD2011),3101,NE - District 01
Congressional district code (HD2011),3201,NV - District 01
Congressional district code (HD2011),3202,NV - District 02
Congressional district code (HD2011),3406,NJ - District 06
Congressional district code (HD2011),3501,NM - District 01
Congressional district code (HD2011),3626,NY - District 26
Congressional district code (HD2011),3701,NC - District 01
Congressional district code (HD2011),3703,NC - District 03
Congressional district code (HD2011),3705,NC - District 05
Congressional district code (HD2011),3708,NC - District 08
Congressional district code (HD2011),3712,NC - District 12
Congressional district code (HD2011),3901,OH - District 01
Congressional district code (HD2011),3903,OH - District 03
Congressional district code (HD2011),3905,OH - District 05
Congressional district code (HD2011),3906,OH - District 06
Congressional district code (HD2011),3908,OH - District 08
Congressional district code (HD2011),3909,OH - District 09
Congressional district code (HD2011),3913,OH - District 13
Congressional district code (HD2011),3915,OH - District 15
Congressional district code (HD2011),3917,OH - District 17
Congressional district code (HD2011),4001,OK - District 01
Congressional district code (HD2011),4003,OK - District 03
Congressional district code (HD2011),4004,OK - District 04
Congressional district code (HD2011),4104,OR - District 04
Congressional district code (HD2011),4105,OR - District 05
Congressional district code (HD2011),4202,PA - District 02
Congressional district code (HD2011),4501,SC - District 01
Congressional district code (HD2011),4506,SC - District 06
Congressional district code (HD2011),4702,TN - District 02
Congressional district code (HD2011),4704,TN - District 04
Congressional district code (HD2011),4705,TN - District 05
Congressional district code (HD2011),4706,TN - District 06
Congressional district code (HD2011),4709,TN - District 09
Congressional district code (HD2011),4802,TX - District 02
Congressional district code (HD2011),4806,TX - District 06
Congressional district code (HD2011),4807,TX - District 07
Congressional district code (HD2011),4812,TX - District 12
Congressional district code (HD2011),4816,TX - District 16
Congressional district code (HD2011),4817,TX - District 17
Congressional district code (HD2011),4818,TX - District 18
Congressional district code (HD2011),4819,TX - District 19
Congressional district code (HD2011),4820,TX - District 20
Congressional district code (HD2011),4821,TX - District 21
Congressional district code (HD2011),4823,TX - District 23
Congressional district code (HD2011),4825,TX - District 25
Congressional district code (HD2011),4826,TX - District 26
Congressional district code (HD2011),4832,TX - District 32
Congressional district code (HD2011),4901,UT - District 01
Congressional district code (HD2011),4902,UT - District 02
Congressional district code (HD2011),5102,VA - District 02
Congressional district code (HD2011),5103,VA - District 03
Congressional district code (HD2011),5305,WA - District 05
Congressional district code (HD2011),5307,WA - District 07
Congressional district code (HD2011),5401,WV - District 01
Congressional district code (HD2011),5403,WV - District 03
Congressional district code (HD2011),5502,WI - District 02
Congressional district code (HD2011),5600,WY - District 00
FIPS state code (HD2020),1,Alabama
FIPS state code (HD2020),4,Arizona
FIPS state code (HD2020),5,Arkansas
FIPS state code (HD2020),6,California
FIPS state code (HD2020),8,Colorado
FIPS state code (HD2020),12,Florida
FIPS state code (HD2020),13,Georgia
FIPS state code (HD2020),16,Idaho
FIPS state code (HD2020),17,Illinois
FIPS state code (HD2020),18,Indiana
FIPS state code (HD2020),19,Iowa
FIPS state code (HD2020),20,Kansas
FIPS state code (HD2020),21,Kentucky
FIPS state code (HD2020),22,Louisiana
FIPS state code (HD2020),24,Maryland
FIPS state code (HD2020),26,Michigan
FIPS state code (HD2020),27,Minnesota
FIPS state code (HD2020),28,Mississippi
FIPS state code (HD2020),29,Missouri
FIPS state code (HD2020),31,Nebraska
FIPS state code (HD2020),32,Nevada
FIPS state code (HD2020),34,New Jersey
FIPS state code (HD2020),35,New Mexico
FIPS state code (HD2020),36,New York
FIPS state code (HD2020),37,North Carolina
FIPS state code (HD2020),39,Ohio
FIPS state code (HD2020),40,Oklahoma
FIPS state code (HD2020),41,Oregon
FIPS state code (HD2020),42,Pennsylvania
FIPS state code (HD2020),45,South Carolina
FIPS state code (HD2020),47,Tennessee
FIPS state code (HD2020),48,Texas
FIPS state code (HD2020),49,Utah
FIPS state code (HD2020),51,Virginia
FIPS state code (HD2020),53,Washington
FIPS state code (HD2020),54,West Virginia
FIPS state code (HD2020),55,Wisconsin
FIPS state code (HD2020),56,Wyoming
Bureau of Economic Analysis (BEA) regions (HD2020),0,U.S. Service schools
Bureau of Economic Analysis (BEA) regions (HD2020),2,"Mid East (DE, DC, MD, NJ, NY, PA)"
Bureau of Economic Analysis (BEA) regions (HD2020),3,"Great Lakes (IL, IN, MI, OH, WI)"
Bureau of Economic Analysis (BEA) regions (HD2020),4,"Plains (IA, KS, MN, MO, NE, ND, SD)"
Bureau of Economic Analysis (BEA) regions (HD2020),5,"Southeast (AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, WV)"
Bureau of Economic Analysis (BEA) regions (HD2020),6,"Southwest (AZ, NM, OK, TX)"
Bureau of Economic Analysis (BEA) regions (HD2020),7,"Rocky Mountains (CO, ID, MT, UT, WY)"
Bureau of Economic Analysis (BEA) regions (HD2020),8,"Far West (AK, CA, HI, NV, OR, WA)"
OPE Title IV eligibility indicator code (HD2020),1,Participates in Title IV federal financial aid programs
OPE Title IV eligibility indicator code (HD2020),3,Deferment only - limited participation
OPE Title IV eligibility indicator code (HD2020),5,"Not currently participating in Title IV, has an OPE ID number"
Sector of institution (HD2020),1,"Public, 4-year or above"
Sector of institution (HD2020),2,"Private not-for-profit, 4-year or above"
Level of institution (HD2020),1,Four or more years
Control of institution (HD2020),1,Public
Control of institution (HD2020),2,Private not-for-profit
Historically Black College or University (HD2020),2,No
Postsecondary and Title IV institution indicator (HD2020),1,Title IV postsecondary institution
NCAA/NAIA conference number football (IC2020),372,American Athletic Conference
NCAA/NAIA conference number football (IC2020),102,Atlantic Coast Conference
NCAA/NAIA conference number football (IC2020),104,Big East Conference
NCAA/NAIA conference number football (IC2020),106,Big South Conference
NCAA/NAIA conference number football (IC2020),107,Big Ten Conference
NCAA/NAIA conference number football (IC2020),108,Big Twelve Conference
NCAA/NAIA conference number football (IC2020),110,Colonial Athletic Association
NCAA/NAIA conference number football (IC2020),111,Conference USA
NCAA/NAIA conference number football (IC2020),113,Division I-A Independents
NCAA/NAIA conference number football (IC2020),114,Division I-AA Independents
NCAA/NAIA conference number football (IC2020),119,Mid-American Conference
NCAA/NAIA conference number football (IC2020),203,Mountain West Conference
NCAA/NAIA conference number football (IC2020),127,Pacific-12 Conference
NCAA/NAIA conference number football (IC2020),130,Southeastern Conference
NCAA/NAIA conference number football (IC2020),131,Southern Conference
NCAA/NAIA conference number football (IC2020),132,Southland Conference
NCAA/NAIA conference number football (IC2020),134,Sun Belt Conference
NCAA/NAIA conference number football (IC2020),137,Western Athletic Conference
NCAA/NAIA conference number football (IC2020),342,Other
NCAA/NAIA conference number football (IC2020),-2,Not applicable
FIPS state code (HD2019),1,Alabama
FIPS state code (HD2019),4,Arizona
FIPS state code (HD2019),5,Arkansas
FIPS state code (HD2019),6,California
FIPS state code (HD2019),8,Colorado
FIPS state code (HD2019),12,Florida
FIPS state code (HD2019),13,Georgia
FIPS state code (HD2019),16,Idaho
FIPS state code (HD2019),17,Illinois
FIPS state code (HD2019),18,Indiana
FIPS state code (HD2019),19,Iowa
FIPS state code (HD2019),20,Kansas
FIPS state code (HD2019),21,Kentucky
FIPS state code (HD2019),22,Louisiana
FIPS state code (HD2019),24,Maryland
FIPS state code (HD2019),26,Michigan
FIPS state code (HD2019),27,Minnesota
FIPS state code (HD2019),28,Mississippi
FIPS state code (HD2019),29,Missouri
FIPS state code (HD2019),31,Nebraska
FIPS state code (HD2019),32,Nevada
FIPS state code (HD2019),34,New Jersey
FIPS state code (HD2019),35,New Mexico
FIPS state code (HD2019),36,New York
FIPS state code (HD2019),37,North Carolina
FIPS state code (HD2019),39,Ohio
FIPS state code (HD2019),40,Oklahoma
FIPS state code (HD2019),41,Oregon
FIPS state code (HD2019),42,Pennsylvania
FIPS state code (HD2019),45,South Carolina
FIPS state code (HD2019),47,Tennessee
FIPS state code (HD2019),48,Texas
FIPS state code (HD2019),49,Utah
FIPS state code (HD2019),51,Virginia
FIPS state code (HD2019),53,Washington
FIPS state code (HD2019),54,West Virginia
FIPS state code (HD2019),55,Wisconsin
FIPS state code (HD2019),56,Wyoming
Bureau of Economic Analysis (BEA) regions (HD2019),0,U.S. Service schools
Bureau of Economic Analysis (BEA) regions (HD2019),2,"Mid East (DE, DC, MD, NJ, NY, PA)"
Bureau of Economic Analysis (BEA) regions (HD2019),3,"Great Lakes  (IL, IN, MI, OH, WI)"
Bureau of Economic Analysis (BEA) regions (HD2019),4,"Plains (IA, KS, MN, MO, NE, ND, SD)"
Bureau of Economic Analysis (BEA) regions (HD2019),5,"Southeast (AL, AR, FL, GA, KY, LA, MS, NC, SC, TN, VA, WV)"
Bureau of Economic Analysis (BEA) regions (HD2019),6,"Southwest (AZ, NM, OK, TX)"
Bureau of Economic Analysis (BEA) regions (HD2019),7,"Rocky Mountains (CO, ID, MT, UT, WY)"
Bureau of Economic Analysis (BEA) regions (HD2019),8,"Far West (AK, CA, HI, NV, OR, WA)"
OPE Title IV eligibility indicator code (HD2019),1,Participates in Title IV federal financial aid programs
OPE Title IV eligibility indicator code (HD2019),3,Deferment only - limited participation
OPE Title IV eligibility indicator code (HD2019),5,"Not currently participating in Title IV, has an OPE ID number"
Sector of institution (HD2019),1,"Public, 4-year or above"
Sector of institution (HD2019),2,"Private not-for-profit, 4-year or above"
Level of institution (HD2019),1,Four or more years
Control of institution (HD2019),1,Public
Control of institution (HD2019),2,Private not-for-profit
Historically Black College or University (HD2019),2,No
Postsecondary and Title IV institution indicator (HD2019),1,Title IV postsecondary institution
NCAA/NAIA conference number football (IC2019),372,American Athletic Conference
NCAA/NAIA conference number football (IC2019),102,Atlantic Coast Conference
NCAA/NAIA conference number football (IC2019),104,Big East Conference
NCAA/NAIA conference number football (IC2019),106,Big South Conference
NCAA/NAIA conference number football (IC2019),107,Big Ten Conference
NCAA/NAIA conference number football (IC2019),108,Big Twelve Conference
NCAA/NAIA conference number football (IC2019),110,Colonial Athletic Association
NCAA/NAIA conference number football (IC2019),111,Conference USA
NCAA/NAIA conference number football (IC2019),113,Division I-A Independents
NCAA/NAIA conference number football (IC2019),114,Division I-AA Independents
NCAA/NAIA conference number football (IC2019),119,Mid-American Conference
NCAA/NAIA conference number football (IC2019),203,Mountain West Conference
NCAA/NAIA conference number football (IC2019),127,Pacific-12 Conference
NCAA/NAIA conference number football (IC2019),130,Southeastern Conference
NCAA/NAIA conference number football (IC2019),131,Southern Conference
NCAA/NAIA conference number football (IC2019),132,Southland Conference
NCAA/NAIA conference number football (IC2019),134,Sun Belt Conference
NCAA/NAIA conference number football (IC2019),137,Western Athletic Conference
NCAA/NAIA conference number football (IC2019),342,Other
NCAA/NAIA conference number football (IC2019),-2,Not applicable
FIPS state code (HD2018),1,Alabama
FIPS state code (HD2018),4,Arizona
FIPS state code (HD2018),5,Arkansas
FIPS state code (HD2018),6,California
FIPS state code (HD2018),8,Colorado
FIPS state code (HD2018),12,Florida
FIPS state code (HD2018),13,Georgia
FIPS state code (HD2018),16,Idaho
FIPS state code (HD2018),17,Illinois
FIPS state code (HD2018),18,Indiana
FIPS state code (HD2018),19,Iowa
FIPS state code (HD2018),20,Kansas
FIPS state code (HD2018),21,Kentucky
FIPS state code (HD2018),22,Louisiana
FIPS state code (HD2018),24,Maryland
FIPS state code (HD2018),26,Michigan
FIPS state code (HD2018),27,Minnesota
FIPS state code (HD2018),28,Mississippi
FIPS state code (HD2018),29,Missouri
FIPS state code (HD2018),31,Nebraska
FIPS state code (HD2018),32,Nevada
FIPS state code (HD2018),34,New Jersey
